anzsic_class_code,anzsic_class_name,anzsic_group_code,year,non_employing,emp_1_4,emp_5_19,emp_20_199,emp_200plus,total_businesses,data_source
7720,Regulatory Services,772,2025,139.0,70.0,23.0,12.0,3.0,245.0,ABS 8165.0 DC02 Table 1
8010,Preschool Education,801,2025,347.0,230.0,987.0,270.0,12.0,1846.0,ABS 8165.0 DC02 Table 1
8021,Primary Education,802,2025,84.0,35.0,97.0,207.0,3.0,426.0,ABS 8165.0 DC02 Table 1
8022,Secondary Education,802,2025,61.0,24.0,31.0,133.0,31.0,280.0,ABS 8165.0 DC02 Table 1
8023,Combined Primary and Secondary Education,802,2025,84.0,34.0,41.0,277.0,154.0,590.0,ABS 8165.0 DC02 Table 1
8024,Special School Education,802,2025,74.0,42.0,24.0,29.0,3.0,171.0,ABS 8165.0 DC02 Table 1
8101,Technical and Vocational Education and Training,810,2025,5489.0,3165.0,957.0,383.0,33.0,10027.0,ABS 8165.0 DC02 Table 1
8102,Higher Education,810,2025,375.0,160.0,83.0,76.0,14.0,708.0,ABS 8165.0 DC02 Table 1
8211,Sports and Physical Recreation Instruction,821,2025,4247.0,2087.0,1126.0,342.0,3.0,7803.0,ABS 8165.0 DC02 Table 1
8212,Arts Education,821,2025,2446.0,1104.0,758.0,84.0,0.0,4392.0,ABS 8165.0 DC02 Table 1
8219,"Adult, Community and Other Education n.e.c.",821,2025,9381.0,3937.0,1610.0,601.0,20.0,15549.0,ABS 8165.0 DC02 Table 1
8220,Educational Support Services,822,2025,787.0,345.0,112.0,34.0,5.0,1283.0,ABS 8165.0 DC02 Table 1
8401,Hospitals (Except Psychiatric Hospitals),840,2025,724.0,141.0,58.0,84.0,39.0,1046.0,ABS 8165.0 DC02 Table 1
8402,Psychiatric Hospitals,840,2025,27.0,13.0,0.0,12.0,4.0,57.0,ABS 8165.0 DC02 Table 1
8511,General Practice Medical Services,851,2025,33444.0,14039.0,4425.0,491.0,29.0,52428.0,ABS 8165.0 DC02 Table 1
8512,Specialist Medical Services,851,2025,15421.0,6916.0,1800.0,217.0,11.0,24365.0,ABS 8165.0 DC02 Table 1
8520,Pathology and Diagnostic Imaging Services,852,2025,2064.0,859.0,320.0,118.0,28.0,3389.0,ABS 8165.0 DC02 Table 1
8531,Dental Services,853,2025,11381.0,4747.0,3856.0,305.0,7.0,20296.0,ABS 8165.0 DC02 Table 1
8532,Optometry and Optical Dispensing,853,2025,1314.0,1040.0,806.0,174.0,7.0,3341.0,ABS 8165.0 DC02 Table 1
8533,Physiotherapy Services,853,2025,4773.0,2684.0,1826.0,200.0,10.0,9493.0,ABS 8165.0 DC02 Table 1
8534,Chiropractic and Osteopathic Services,853,2025,3449.0,2237.0,842.0,21.0,0.0,6549.0,ABS 8165.0 DC02 Table 1
8539,Other Allied Health Services,853,2025,29444.0,10698.0,3133.0,676.0,32.0,43983.0,ABS 8165.0 DC02 Table 1
8591,Ambulance Services,859,2025,15.0,11.0,7.0,8.0,3.0,43.0,ABS 8165.0 DC02 Table 1
8599,Other Health Care Services n.e.c.,859,2025,1888.0,777.0,301.0,108.0,10.0,3084.0,ABS 8165.0 DC02 Table 1
8601,Aged Care Residential Services,860,2025,833.0,235.0,184.0,451.0,188.0,1891.0,ABS 8165.0 DC02 Table 1
8609,Other Residential Care Services,860,2025,436.0,219.0,223.0,214.0,56.0,1148.0,ABS 8165.0 DC02 Table 1
8710,Child Care Services,871,2025,6125.0,1004.0,1977.0,2205.0,84.0,11395.0,ABS 8165.0 DC02 Table 1
8790,Other Social Assistance Services,879,2025,18694.0,6829.0,3154.0,1879.0,113.0,30669.0,ABS 8165.0 DC02 Table 1
8910,Museum Operation,891,2025,106.0,36.0,16.0,12.0,3.0,171.0,ABS 8165.0 DC02 Table 1
8921,Zoological and Botanical Gardens Operation,892,2025,65.0,50.0,25.0,21.0,5.0,166.0,ABS 8165.0 DC02 Table 1
8922,Nature Reserves and Conservation Parks Operation,892,2025,102.0,35.0,26.0,20.0,0.0,183.0,ABS 8165.0 DC02 Table 1
9001,Performing Arts Operation,900,2025,1673.0,488.0,122.0,54.0,4.0,2341.0,ABS 8165.0 DC02 Table 1
9002,"Creative Artists, Musicians, Writers and Performers",900,2025,14872.0,2272.0,267.0,50.0,0.0,17462.0,ABS 8165.0 DC02 Table 1
9003,Performing Arts Venue Operation,900,2025,429.0,258.0,170.0,101.0,5.0,963.0,ABS 8165.0 DC02 Table 1
9111,Health and Fitness Centres and Gymnasia Operation,911,2025,2507.0,3291.0,1852.0,297.0,14.0,7961.0,ABS 8165.0 DC02 Table 1
9112,Sports and Physical Recreation Clubs and Sports Professionals,911,2025,1678.0,423.0,122.0,81.0,16.0,2320.0,ABS 8165.0 DC02 Table 1
9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",911,2025,644.0,384.0,313.0,168.0,16.0,1525.0,ABS 8165.0 DC02 Table 1
9114,Sports and Physical Recreation Administrative Service,911,2025,297.0,128.0,40.0,44.0,12.0,521.0,ABS 8165.0 DC02 Table 1
9121,Horse and Dog Racing Administration and Track Operation,912,2025,59.0,10.0,5.0,10.0,7.0,91.0,ABS 8165.0 DC02 Table 1
9129,Other Horse and Dog Racing Activities,912,2025,1143.0,480.0,255.0,88.0,0.0,1966.0,ABS 8165.0 DC02 Table 1
9131,Amusement Parks and Centres Operation,913,2025,513.0,248.0,213.0,141.0,14.0,1129.0,ABS 8165.0 DC02 Table 1
9139,Amusement and Other Recreational Activities n.e.c.,913,2025,598.0,350.0,275.0,107.0,0.0,1331.0,ABS 8165.0 DC02 Table 1
9201,Casino Operation,920,2025,5.0,0.0,0.0,3.0,9.0,17.0,ABS 8165.0 DC02 Table 1
9202,Lottery Operation,920,2025,148.0,270.0,62.0,4.0,3.0,486.0,ABS 8165.0 DC02 Table 1
9209,Other Gambling Activities,920,2025,333.0,223.0,90.0,24.0,7.0,677.0,ABS 8165.0 DC02 Table 1
9411,Automotive Electrical Services,941,2025,1789.0,1481.0,325.0,29.0,0.0,3624.0,ABS 8165.0 DC02 Table 1
9412,"Automotive Body, Paint and Interior Repair",941,2025,7742.0,4705.0,1826.0,200.0,6.0,14479.0,ABS 8165.0 DC02 Table 1
9419,Other Automotive Repair and Maintenance,941,2025,12860.0,12021.0,3961.0,193.0,11.0,29046.0,ABS 8165.0 DC02 Table 1
9421,Domestic Appliance Repair and Maintenance,942,2025,1326.0,925.0,209.0,27.0,3.0,2489.0,ABS 8165.0 DC02 Table 1
9422,Electronic (except Domestic Appliance) and Precision Equipment Repair,942,2025,2033.0,1197.0,282.0,48.0,5.0,3565.0,ABS 8165.0 DC02 Table 1
9429,Other Machinery and Equipment Repair and Maintenance,942,2025,5987.0,5420.0,1360.0,331.0,15.0,13113.0,ABS 8165.0 DC02 Table 1
9491,Clothing and Footwear Repair,949,2025,364.0,349.0,51.0,3.0,0.0,768.0,ABS 8165.0 DC02 Table 1
9499,Other Repair and Maintenance n.e.c.,949,2025,1481.0,763.0,132.0,8.0,0.0,2384.0,ABS 8165.0 DC02 Table 1
9511,Hairdressing and Beauty Services,951,2025,16815.0,15897.0,4515.0,285.0,5.0,37517.0,ABS 8165.0 DC02 Table 1
9512,Diet and Weight Reduction Centre Operation,951,2025,182.0,55.0,14.0,3.0,0.0,255.0,ABS 8165.0 DC02 Table 1
9520,"Funeral, Crematorium and Cemetery Services",952,2025,400.0,299.0,201.0,36.0,6.0,942.0,ABS 8165.0 DC02 Table 1
9531,Laundry and Dry-Cleaning Services,953,2025,3149.0,1408.0,396.0,122.0,11.0,5086.0,ABS 8165.0 DC02 Table 1
9532,Photographic Film Processing,953,2025,249.0,106.0,31.0,8.0,0.0,394.0,ABS 8165.0 DC02 Table 1
9533,Parking Services,953,2025,227.0,62.0,35.0,16.0,3.0,343.0,ABS 8165.0 DC02 Table 1
9534,Brothel Keeping and Prostitution Services,953,2025,205.0,133.0,24.0,0.0,0.0,364.0,ABS 8165.0 DC02 Table 1
9539,Other Personal Services n.e.c.,953,2025,13409.0,5272.0,1376.0,141.0,3.0,20200.0,ABS 8165.0 DC02 Table 1
9999,Currently Unknown,999,2025,1554.0,136.0,30.0,9.0,3.0,1730.0,ABS 8165.0 DC02 Table 1
0111,Nursery Production (Under Cover),011,2024,217.0,69.0,38.0,23.0,0.0,348.0,ABS 8165.0 DC02 Table 2
0112,Nursery Production (Outdoors),011,2024,441.0,199.0,141.0,43.0,0.0,825.0,ABS 8165.0 DC02 Table 2
0113,Turf Growing,011,2024,229.0,122.0,80.0,18.0,0.0,449.0,ABS 8165.0 DC02 Table 2
0114,Floriculture Production (Under Cover),011,2024,72.0,28.0,20.0,7.0,0.0,127.0,ABS 8165.0 DC02 Table 2
0115,Floriculture Production (Outdoors),011,2024,319.0,129.0,58.0,27.0,3.0,534.0,ABS 8165.0 DC02 Table 2
0121,Mushroom Growing,012,2024,134.0,55.0,28.0,20.0,3.0,239.0,ABS 8165.0 DC02 Table 2
0122,Vegetable Growing (Under Cover),012,2024,686.0,185.0,62.0,22.0,5.0,960.0,ABS 8165.0 DC02 Table 2
0123,Vegetable Growing (Outdoors),012,2024,3015.0,916.0,436.0,154.0,11.0,4532.0,ABS 8165.0 DC02 Table 2
0131,Grape Growing,013,2024,3683.0,949.0,340.0,131.0,0.0,5104.0,ABS 8165.0 DC02 Table 2
0132,Kiwifruit Growing,013,2024,28.0,4.0,5.0,3.0,0.0,40.0,ABS 8165.0 DC02 Table 2
0133,Berry Fruit Growing,013,2024,305.0,167.0,69.0,46.0,4.0,591.0,ABS 8165.0 DC02 Table 2
0134,Apple and Pear Growing,013,2024,363.0,111.0,75.0,62.0,0.0,613.0,ABS 8165.0 DC02 Table 2
0135,Stone Fruit Growing,013,2024,430.0,171.0,79.0,32.0,0.0,712.0,ABS 8165.0 DC02 Table 2
0136,Citrus Fruit Growing,013,2024,639.0,174.0,78.0,40.0,3.0,933.0,ABS 8165.0 DC02 Table 2
0137,Olive Growing,013,2024,293.0,39.0,13.0,4.0,0.0,349.0,ABS 8165.0 DC02 Table 2
0139,Other Fruit and Tree Nut Growing,013,2024,2552.0,679.0,347.0,140.0,4.0,3722.0,ABS 8165.0 DC02 Table 2
0141,Sheep Farming (Specialised),014,2024,5824.0,1935.0,587.0,36.0,0.0,8382.0,ABS 8165.0 DC02 Table 2
0142,Beef Cattle Farming (Specialised),014,2024,37332.0,4648.0,804.0,118.0,3.0,42905.0,ABS 8165.0 DC02 Table 2
0143,Beef Cattle Feedlots (Specialised),014,2024,99.0,17.0,27.0,9.0,3.0,153.0,ABS 8165.0 DC02 Table 2
0144,Sheep-Beef Cattle Farming,014,2024,12024.0,2906.0,837.0,45.0,3.0,15813.0,ABS 8165.0 DC02 Table 2
0145,Grain-Sheep or Grain-Beef Cattle Farming,014,2024,16854.0,6003.0,1617.0,88.0,0.0,24562.0,ABS 8165.0 DC02 Table 2
0146,Rice Growing,014,2024,121.0,48.0,9.0,0.0,0.0,178.0,ABS 8165.0 DC02 Table 2
0149,Other Grain Growing,014,2024,6804.0,2757.0,783.0,51.0,4.0,10399.0,ABS 8165.0 DC02 Table 2
0151,Sugar Cane Growing,015,2024,3086.0,766.0,151.0,32.0,0.0,4035.0,ABS 8165.0 DC02 Table 2
0152,Cotton Growing,015,2024,507.0,216.0,115.0,22.0,0.0,860.0,ABS 8165.0 DC02 Table 2
0159,Other Crop Growing n.e.c.,015,2024,1525.0,304.0,121.0,29.0,0.0,1981.0,ABS 8165.0 DC02 Table 2
0160,Dairy Cattle Farming,016,2024,5523.0,1975.0,701.0,75.0,0.0,8275.0,ABS 8165.0 DC02 Table 2
0171,Poultry Farming (Meat),017,2024,469.0,276.0,93.0,27.0,0.0,867.0,ABS 8165.0 DC02 Table 2
0172,Poultry Farming (Eggs),017,2024,300.0,124.0,76.0,21.0,3.0,523.0,ABS 8165.0 DC02 Table 2
0180,Deer Farming,018,2024,80.0,9.0,0.0,0.0,0.0,90.0,ABS 8165.0 DC02 Table 2
0191,Horse Farming,019,2024,2659.0,451.0,163.0,42.0,0.0,3316.0,ABS 8165.0 DC02 Table 2
0192,Pig Farming,019,2024,448.0,129.0,90.0,22.0,0.0,691.0,ABS 8165.0 DC02 Table 2
0193,Beekeeping,019,2024,928.0,265.0,63.0,7.0,0.0,1263.0,ABS 8165.0 DC02 Table 2
0199,Other Livestock Farming n.e.c.,019,2024,1550.0,313.0,75.0,8.0,0.0,1946.0,ABS 8165.0 DC02 Table 2
0201,Offshore Longline and Rack Aquaculture,020,2024,307.0,151.0,73.0,18.0,3.0,550.0,ABS 8165.0 DC02 Table 2
0202,Offshore Caged Aquaculture,020,2024,26.0,11.0,3.0,3.0,3.0,45.0,ABS 8165.0 DC02 Table 2
0203,Onshore Aquaculture,020,2024,246.0,76.0,38.0,20.0,0.0,381.0,ABS 8165.0 DC02 Table 2
0301,Forestry,030,2024,1437.0,138.0,56.0,34.0,3.0,1668.0,ABS 8165.0 DC02 Table 2
0302,Logging,030,2024,813.0,462.0,157.0,49.0,0.0,1481.0,ABS 8165.0 DC02 Table 2
0411,Rock Lobster and Crab Potting,041,2024,1013.0,406.0,39.0,8.0,0.0,1466.0,ABS 8165.0 DC02 Table 2
0412,Prawn Fishing,041,2024,288.0,151.0,44.0,7.0,0.0,490.0,ABS 8165.0 DC02 Table 2
0413,Line Fishing,041,2024,453.0,91.0,33.0,9.0,0.0,586.0,ABS 8165.0 DC02 Table 2
0414,"Fish Trawling, Seining and Netting",041,2024,389.0,128.0,31.0,5.0,0.0,553.0,ABS 8165.0 DC02 Table 2
0419,Other Fishing,041,2024,769.0,200.0,38.0,9.0,0.0,1016.0,ABS 8165.0 DC02 Table 2
0420,Hunting and Trapping,042,2024,626.0,115.0,21.0,4.0,0.0,766.0,ABS 8165.0 DC02 Table 2
0510,Forestry Support Services,051,2024,585.0,221.0,132.0,57.0,3.0,998.0,ABS 8165.0 DC02 Table 2
0521,Cotton Ginning,052,2024,15.0,3.0,0.0,11.0,0.0,31.0,ABS 8165.0 DC02 Table 2
0522,Shearing Services,052,2024,528.0,175.0,206.0,266.0,0.0,1175.0,ABS 8165.0 DC02 Table 2
0529,Other Agriculture and Fishing Support Services,052,2024,10279.0,3312.0,995.0,235.0,10.0,14831.0,ABS 8165.0 DC02 Table 2
0600,Coal Mining,060,2024,122.0,90.0,29.0,21.0,42.0,304.0,ABS 8165.0 DC02 Table 2
0700,Oil and Gas Extraction,070,2024,185.0,78.0,26.0,29.0,12.0,330.0,ABS 8165.0 DC02 Table 2
0801,Iron Ore Mining,080,2024,53.0,27.0,17.0,5.0,11.0,113.0,ABS 8165.0 DC02 Table 2
0802,Bauxite Mining,080,2024,8.0,3.0,3.0,0.0,0.0,13.0,ABS 8165.0 DC02 Table 2
0803,Copper Ore Mining,080,2024,30.0,14.0,3.0,6.0,10.0,63.0,ABS 8165.0 DC02 Table 2
0804,Gold Ore Mining,080,2024,363.0,79.0,37.0,29.0,27.0,535.0,ABS 8165.0 DC02 Table 2
0805,Mineral Sand Mining,080,2024,62.0,27.0,19.0,12.0,3.0,122.0,ABS 8165.0 DC02 Table 2
0806,Nickel Ore Mining,080,2024,24.0,5.0,3.0,5.0,4.0,40.0,ABS 8165.0 DC02 Table 2
0807,Silver-Lead-Zinc Ore Mining,080,2024,13.0,4.0,0.0,5.0,9.0,32.0,ABS 8165.0 DC02 Table 2
0809,Other Metal Ore Mining,080,2024,58.0,22.0,16.0,7.0,5.0,108.0,ABS 8165.0 DC02 Table 2
0911,Gravel and Sand Quarrying,091,2024,159.0,78.0,52.0,16.0,0.0,305.0,ABS 8165.0 DC02 Table 2
0919,Other Construction Material Mining,091,2024,551.0,233.0,160.0,78.0,6.0,1028.0,ABS 8165.0 DC02 Table 2
0990,Other Non-Metallic Mineral Mining and Quarrying,099,2024,405.0,106.0,34.0,28.0,3.0,576.0,ABS 8165.0 DC02 Table 2
1011,Petroleum Exploration,101,2024,308.0,67.0,17.0,7.0,0.0,399.0,ABS 8165.0 DC02 Table 2
1012,Mineral Exploration,101,2024,1723.0,604.0,287.0,62.0,4.0,2680.0,ABS 8165.0 DC02 Table 2
1090,Other Mining Support Services,109,2024,851.0,717.0,191.0,138.0,39.0,1936.0,ABS 8165.0 DC02 Table 2
1111,Meat Processing,111,2024,319.0,106.0,79.0,74.0,42.0,620.0,ABS 8165.0 DC02 Table 2
1112,Poultry Processing,111,2024,138.0,37.0,38.0,37.0,8.0,258.0,ABS 8165.0 DC02 Table 2
1113,Cured Meat and Smallgoods Manufacturing,111,2024,60.0,42.0,48.0,46.0,9.0,205.0,ABS 8165.0 DC02 Table 2
1120,Seafood Processing,112,2024,126.0,42.0,43.0,40.0,0.0,252.0,ABS 8165.0 DC02 Table 2
1131,Milk and Cream Processing,113,2024,25.0,16.0,7.0,13.0,4.0,65.0,ABS 8165.0 DC02 Table 2
1132,Ice Cream Manufacturing,113,2024,61.0,50.0,35.0,23.0,3.0,171.0,ABS 8165.0 DC02 Table 2
1133,Cheese and Other Dairy Product Manufacturing,113,2024,115.0,48.0,45.0,67.0,7.0,282.0,ABS 8165.0 DC02 Table 2
1140,Fruit and Vegetable Processing,114,2024,353.0,129.0,104.0,87.0,7.0,680.0,ABS 8165.0 DC02 Table 2
1150,Oil and Fat Manufacturing,115,2024,76.0,14.0,21.0,15.0,3.0,129.0,ABS 8165.0 DC02 Table 2
1161,Grain Mill Product Manufacturing,116,2024,31.0,16.0,13.0,11.0,3.0,74.0,ABS 8165.0 DC02 Table 2
1162,"Cereal, Pasta and Baking Mix Manufacturing",116,2024,125.0,80.0,73.0,34.0,7.0,319.0,ABS 8165.0 DC02 Table 2
1171,Bread Manufacturing (Factory based),117,2024,85.0,62.0,62.0,65.0,5.0,279.0,ABS 8165.0 DC02 Table 2
1172,Cake and Pastry Manufacturing (Factory based),117,2024,303.0,156.0,149.0,79.0,7.0,694.0,ABS 8165.0 DC02 Table 2
1173,Biscuit Manufacturing (Factory based),117,2024,16.0,9.0,20.0,14.0,0.0,60.0,ABS 8165.0 DC02 Table 2
1174,Bakery Product Manufacturing (Non-factory based),117,2024,1357.0,1486.0,1479.0,601.0,10.0,4933.0,ABS 8165.0 DC02 Table 2
1181,Sugar Manufacturing,118,2024,11.0,3.0,4.0,4.0,8.0,30.0,ABS 8165.0 DC02 Table 2
1182,Confectionery Manufacturing,118,2024,144.0,105.0,76.0,47.0,5.0,377.0,ABS 8165.0 DC02 Table 2
1191,"Potato, Corn and Other Crisp Manufacturing",119,2024,5.0,0.0,0.0,3.0,0.0,11.0,ABS 8165.0 DC02 Table 2
1192,Prepared Animal and Bird Feed Manufacturing,119,2024,140.0,48.0,55.0,41.0,4.0,288.0,ABS 8165.0 DC02 Table 2
1199,Other Food Product Manufacturing n.e.c.,119,2024,803.0,476.0,341.0,181.0,18.0,1819.0,ABS 8165.0 DC02 Table 2
1211,"Soft Drink, Cordial and Syrup Manufacturing",121,2024,259.0,125.0,70.0,29.0,5.0,488.0,ABS 8165.0 DC02 Table 2
1212,Beer Manufacturing,121,2024,350.0,184.0,158.0,122.0,4.0,818.0,ABS 8165.0 DC02 Table 2
1213,Spirit Manufacturing,121,2024,109.0,49.0,24.0,12.0,0.0,195.0,ABS 8165.0 DC02 Table 2
1214,Wine and Other Alcoholic Beverage Manufacturing,121,2024,1310.0,506.0,323.0,212.0,11.0,2362.0,ABS 8165.0 DC02 Table 2
1220,Cigarette and Tobacco Product Manufacturing,122,2024,3.0,0.0,0.0,0.0,0.0,5.0,ABS 8165.0 DC02 Table 2
1311,Wool Scouring,131,2024,7.0,3.0,0.0,4.0,0.0,14.0,ABS 8165.0 DC02 Table 2
1312,Natural Textile Manufacturing,131,2024,36.0,17.0,9.0,3.0,0.0,65.0,ABS 8165.0 DC02 Table 2
1313,Synthetic Textile Manufacturing,131,2024,24.0,13.0,12.0,6.0,0.0,55.0,ABS 8165.0 DC02 Table 2
1320,"Leather Tanning, Fur Dressing and Leather Product Manufacturing",132,2024,276.0,65.0,36.0,12.0,0.0,389.0,ABS 8165.0 DC02 Table 2
1331,Textile Floor Covering Manufacturing,133,2024,37.0,23.0,17.0,11.0,0.0,89.0,ABS 8165.0 DC02 Table 2
1332,"Rope, Cordage and Twine Manufacturing",133,2024,37.0,14.0,18.0,3.0,0.0,72.0,ABS 8165.0 DC02 Table 2
1333,Cut and Sewn Textile Product Manufacturing,133,2024,726.0,447.0,260.0,72.0,3.0,1507.0,ABS 8165.0 DC02 Table 2
1334,Textile Finishing and Other Textile Product Manufacturing,133,2024,385.0,228.0,112.0,17.0,0.0,742.0,ABS 8165.0 DC02 Table 2
1340,Knitted Product Manufacturing,134,2024,53.0,16.0,14.0,4.0,0.0,87.0,ABS 8165.0 DC02 Table 2
1351,Clothing Manufacturing,135,2024,1572.0,640.0,236.0,82.0,4.0,2534.0,ABS 8165.0 DC02 Table 2
1352,Footwear Manufacturing,135,2024,93.0,42.0,20.0,8.0,3.0,164.0,ABS 8165.0 DC02 Table 2
1411,Log Sawmilling,141,2024,278.0,120.0,92.0,57.0,3.0,550.0,ABS 8165.0 DC02 Table 2
1412,Wood Chipping,141,2024,17.0,8.0,9.0,9.0,0.0,44.0,ABS 8165.0 DC02 Table 2
1413,Timber Resawing and Dressing,141,2024,111.0,45.0,41.0,19.0,5.0,221.0,ABS 8165.0 DC02 Table 2
1491,Prefabricated Wooden Building Manufacturing,149,2024,70.0,43.0,20.0,18.0,0.0,151.0,ABS 8165.0 DC02 Table 2
1492,Wooden Structural Fitting and Component Manufacturing,149,2024,1954.0,1496.0,852.0,244.0,6.0,4552.0,ABS 8165.0 DC02 Table 2
1493,Veneer and Plywood Manufacturing,149,2024,14.0,6.0,10.0,4.0,3.0,36.0,ABS 8165.0 DC02 Table 2
1494,Reconstituted Wood Product Manufacturing,149,2024,19.0,14.0,16.0,10.0,0.0,60.0,ABS 8165.0 DC02 Table 2
1499,Other Wood Product Manufacturing n.e.c.,149,2024,383.0,170.0,112.0,67.0,4.0,736.0,ABS 8165.0 DC02 Table 2
1510,"Pulp, Paper and Paperboard Manufacturing",151,2024,48.0,27.0,18.0,13.0,5.0,111.0,ABS 8165.0 DC02 Table 2
1521,Corrugated Paperboard and Paperboard Container Manufacturing,152,2024,51.0,20.0,41.0,19.0,4.0,135.0,ABS 8165.0 DC02 Table 2
1522,Paper Bag Manufacturing,152,2024,4.0,3.0,3.0,5.0,0.0,15.0,ABS 8165.0 DC02 Table 2
1523,Paper Stationery Manufacturing,152,2024,77.0,36.0,29.0,15.0,0.0,157.0,ABS 8165.0 DC02 Table 2
1524,Sanitary Paper Product Manufacturing,152,2024,21.0,8.0,6.0,9.0,4.0,48.0,ABS 8165.0 DC02 Table 2
1529,Other Converted Paper Product Manufacturing,152,2024,104.0,39.0,22.0,26.0,3.0,194.0,ABS 8165.0 DC02 Table 2
1611,Printing,161,2024,1901.0,1371.0,683.0,201.0,7.0,4163.0,ABS 8165.0 DC02 Table 2
1612,Printing Support Services,161,2024,372.0,185.0,53.0,14.0,0.0,624.0,ABS 8165.0 DC02 Table 2
1620,Reproduction of Recorded Media,162,2024,221.0,114.0,35.0,14.0,0.0,384.0,ABS 8165.0 DC02 Table 2
1701,Petroleum Refining and Petroleum Fuel Manufacturing,170,2024,96.0,56.0,18.0,6.0,0.0,178.0,ABS 8165.0 DC02 Table 2
1709,Other Petroleum and Coal Product Manufacturing,170,2024,77.0,27.0,26.0,25.0,3.0,156.0,ABS 8165.0 DC02 Table 2
1811,Industrial Gas Manufacturing,181,2024,65.0,20.0,11.0,3.0,3.0,99.0,ABS 8165.0 DC02 Table 2
1812,Basic Organic Chemical Manufacturing,181,2024,71.0,37.0,24.0,15.0,0.0,147.0,ABS 8165.0 DC02 Table 2
1813,Basic Inorganic Chemical Manufacturing,181,2024,33.0,23.0,17.0,12.0,6.0,91.0,ABS 8165.0 DC02 Table 2
1821,Synthetic Resin and Synthetic Rubber Manufacturing,182,2024,117.0,65.0,59.0,26.0,4.0,271.0,ABS 8165.0 DC02 Table 2
1829,Other Basic Polymer Manufacturing,182,2024,18.0,9.0,10.0,4.0,0.0,41.0,ABS 8165.0 DC02 Table 2
1831,Fertiliser Manufacturing,183,2024,151.0,70.0,61.0,31.0,3.0,316.0,ABS 8165.0 DC02 Table 2
1832,Pesticide Manufacturing,183,2024,40.0,17.0,15.0,7.0,3.0,81.0,ABS 8165.0 DC02 Table 2
1841,Human Pharmaceutical and Medicinal Product Manufacturing,184,2024,289.0,130.0,72.0,67.0,22.0,580.0,ABS 8165.0 DC02 Table 2
1842,Veterinary Pharmaceutical and Medicinal Product Manufacturing,184,2024,45.0,14.0,14.0,17.0,3.0,91.0,ABS 8165.0 DC02 Table 2
1851,Cleaning Compound Manufacturing,185,2024,246.0,92.0,59.0,33.0,3.0,433.0,ABS 8165.0 DC02 Table 2
1852,Cosmetic and Toiletry Preparation Manufacturing,185,2024,620.0,236.0,79.0,51.0,5.0,991.0,ABS 8165.0 DC02 Table 2
1891,Photographic Chemical Product Manufacturing,189,2024,3.0,0.0,0.0,0.0,0.0,4.0,ABS 8165.0 DC02 Table 2
1892,Explosive Manufacturing,189,2024,7.0,12.0,3.0,10.0,3.0,35.0,ABS 8165.0 DC02 Table 2
1899,Other Basic Chemical Product Manufacturing n.e.c.,189,2024,74.0,47.0,24.0,11.0,0.0,156.0,ABS 8165.0 DC02 Table 2
1911,Polymer Film and Sheet Packaging Material Manufacturing,191,2024,83.0,72.0,58.0,36.0,3.0,252.0,ABS 8165.0 DC02 Table 2
1912,Rigid and Semi-Rigid Polymer Product Manufacturing,191,2024,517.0,301.0,256.0,163.0,10.0,1247.0,ABS 8165.0 DC02 Table 2
1913,Polymer Foam Product Manufacturing,191,2024,39.0,27.0,32.0,18.0,0.0,116.0,ABS 8165.0 DC02 Table 2
1914,Tyre Manufacturing,191,2024,32.0,21.0,18.0,7.0,0.0,78.0,ABS 8165.0 DC02 Table 2
1915,Adhesive Manufacturing,191,2024,21.0,8.0,12.0,6.0,0.0,47.0,ABS 8165.0 DC02 Table 2
1916,Paint and Coatings Manufacturing,191,2024,139.0,85.0,64.0,34.0,5.0,327.0,ABS 8165.0 DC02 Table 2
1919,Other Polymer Product Manufacturing,191,2024,374.0,210.0,159.0,94.0,3.0,839.0,ABS 8165.0 DC02 Table 2
1920,Natural Rubber Product Manufacturing,192,2024,36.0,35.0,34.0,25.0,3.0,132.0,ABS 8165.0 DC02 Table 2
2010,Glass and Glass Product Manufacturing,201,2024,250.0,159.0,107.0,52.0,6.0,574.0,ABS 8165.0 DC02 Table 2
2021,Clay Brick Manufacturing,202,2024,12.0,3.0,9.0,5.0,0.0,30.0,ABS 8165.0 DC02 Table 2
2029,Other Ceramic Product Manufacturing,202,2024,258.0,103.0,49.0,26.0,0.0,436.0,ABS 8165.0 DC02 Table 2
2031,Cement and Lime Manufacturing,203,2024,30.0,22.0,12.0,5.0,4.0,73.0,ABS 8165.0 DC02 Table 2
2032,Plaster Product Manufacturing,203,2024,67.0,32.0,23.0,4.0,3.0,128.0,ABS 8165.0 DC02 Table 2
2033,Ready-Mixed Concrete Manufacturing,203,2024,60.0,41.0,48.0,33.0,6.0,188.0,ABS 8165.0 DC02 Table 2
2034,Concrete Product Manufacturing,203,2024,329.0,205.0,140.0,103.0,6.0,783.0,ABS 8165.0 DC02 Table 2
2090,Other Non-Metallic Mineral Product Manufacturing,209,2024,707.0,582.0,301.0,51.0,0.0,1643.0,ABS 8165.0 DC02 Table 2
2110,Iron Smelting and Steel Manufacturing,211,2024,413.0,268.0,204.0,119.0,8.0,1012.0,ABS 8165.0 DC02 Table 2
2121,Iron and Steel Casting,212,2024,79.0,50.0,31.0,16.0,3.0,179.0,ABS 8165.0 DC02 Table 2
